40.69331716,-73.95381995,"Willoughby Ave & Walworth St"
40.72679454,-73.99695094,"Mercer St & Bleecker St"
40.70862144,-74.00722156,"John St & William St"
40.72243797,-74.00566443,"6 Ave & Canal St"
40.749156,-73.9916,"W 31 St & 7 Ave"
40.73401143,-74.00293877,"W 4 St & 7 Ave S"
40.73492695,-73.99200509,"University Pl & E 14 St"
40.735238,-74.000271,"Greenwich Ave & Charles St"
40.683048,-73.964915,"Fulton St & Washington Ave"
40.75797322,-73.96603308,"E 55 St & 2 Ave"
40.71494807,-74.00234482,"Centre St & Worth St"
40.71273266,-74.0046073,"Centre St & Chambers St"
40.749717753,-74.002950346,"W 26 St & 10 Ave"
40.71044554,-73.96525063,"Broadway & Berry St"
40.69221589,-73.9842844,"Duffield St & Willoughby St"
40.69760127,-73.99344559,"Clark St & Henry St"
40.695065,-73.987167,"Jay St & Tech Pl"
40.72299208,-73.97995466,"E 5 St & Avenue C"
40.72521311,-73.97768752,"E 9 St & Avenue C"
40.68807003,-73.98410637,"Bond St & Schermerhorn St"
40.680342423,-73.9557689392,"Lefferts Pl & Franklin Ave"
40.68415748,-73.96922273,"Fulton St & Clermont Ave"
40.69165183,-73.9999786,"Atlantic Ave & Furman St"
40.68851534,-73.9647628,"Lafayette Ave & St James Pl"
40.71926081,-73.98178024,"Pitt St & Stanton St"
40.72019576,-73.98997825,"Allen St & Rivington St"
40.7403432,-73.98955109,"Broadway & E 22 St"
40.72502876,-73.99069656,"E 2 St & 2 Ave"
40.7405826,-74.00550867,"9 Ave & W 14 St"
40.739323,-74.008119,"Washington St & Gansevoort St"
40.69512845,-73.99595065,"Hicks St & Montague St"
40.700469,-73.991454,"Henry St & Poplar St"
40.71076228,-73.99400398,"Market St & Cherry St"
40.6906495,-73.95643107,"DeKalb Ave & Skillman St"
40.72066442,-73.98517977,"Suffolk St & Stanton St"
40.72228087,-73.97668709,"E 6 St & Avenue D"
40.7158155,-73.99422366,"Forsyth St & Canal St"
40.70281858,-73.98765762,"Pearl St & Anchorage Pl"
40.7047177,-74.00926027,"Pearl St & Hanover Square"
40.68753406,-73.97265183,"Cumberland St & Lafayette Ave"
40.71291224,-74.01020234,"Barclay St & Church St"
40.70224,-73.982578,"Front St & Gold St"
40.69580705,-73.97355569,"Carlton Ave & Park Ave"
40.68764484,-73.96968902,"Clermont Ave & Lafayette Ave"
40.69573398,-73.97129668,"Clermont Ave & Park Ave"
40.770513,-73.988038,"W 59 St & 10 Ave"
40.76584941,-73.98690506,"W 54 St & 9 Ave"
40.71754834,-74.01322069,"West St & Chambers St"
40.701907,-74.013942,"Bus Slip & State St"
40.72467721,-73.98783413,"E 3 St & 1 Ave"
40.7014851,-73.98656928,"York St & Jay St"
40.68864636,-73.98263429,"Hanover Pl & Livingston St"
40.72621788,-73.98379855,"E 7 St & Avenue A"
40.72955361,-73.98057249,"E 13 St & Avenue A"
40.74317449,-74.00366443,"9 Ave & W 18 St"
40.74173969,-73.99415556,"W 21 St & 6 Ave"
40.68216564,-73.95399026,"Hancock St & Bedford Ave"
40.6809833854,-73.9500479759,"Macon St & Nostrand Ave"
40.72779126,-73.98564945,"St Marks Pl & 1 Ave"
40.7262807,-73.98978041,"E 4 St & 2 Ave"
40.75255434,-73.97282625,"E 45 St & 3 Ave"
40.756014,-73.967416,"E 52 St & 2 Ave"
40.746647,-73.993915,"W 27 St & 7 Ave"
40.70853074,-73.96408963,"Bedford Ave & S 9 St"
40.7423543,-73.98915076,"Broadway & W 24 St"
40.72740794,-73.98142006,"E 10 St & Avenue A"
40.74487634,-73.99529885,"W 24 St & 7 Ave"
40.76370739,-73.9851615,"8 Ave & W 52 St"
40.75660359,-73.9979009,"W 37 St & 10 Ave"
40.76461837,-73.98789473,"W 52 St & 9 Ave"
40.76227205,-73.98788205,"W 49 St & 8 Ave"
40.74475148,-73.99915362,"W 22 St & 8 Ave"
40.75455731,-73.96592976,"E 51 St & 1 Ave"
40.75001986,-73.96905301,"1 Ave & E 44 St"
40.7597108,-73.97402311,"E 53 St & Madison Ave"
40.76695317,-73.98169333,"Broadway & W 58 St"
40.751396,-74.005226,"11 Ave & W 27 St"
40.746745,-74.007756,"W 20 St & 11 Ave"
40.71285887,-73.96590294,"S 4 St & Wythe Ave"
40.73587678,-73.98205027,"E 20 St & 2 Ave"
40.74691959,-74.00451887,"W 22 St & 10 Ave"
40.74206539,-74.00443172,"9 Ave & W 16 St"
40.75934501,-73.96759673,"E 56 St & 3 Ave"
40.75513557,-73.98658032,"Broadway & W 41 St"
40.74395411,-73.99144871,"W 25 St & 6 Ave"
40.68312489,-73.97895137,"Dean St & 4 Ave"
40.7652654,-73.98192338,"Broadway & W 55 St"
40.76344058,-73.98268129,"Broadway & W 53 St"
40.74345335,-74.00004031,"W 20 St & 8 Ave"
40.71286844,-73.95698119,"Grand St & Havemeyer St"
40.7457121,-73.98194829,"E 32 St & Park Ave"
40.72110063,-73.9919254,"Rivington St & Chrystie St"
40.7451677,-73.98683077,"5 Ave & E 29 St"
40.73524276,-73.98758561,"E 16 St & Irving Pl"
40.74394314,-73.97966069,"E 31 St & 3 Ave"
40.75640548,-73.9900262,"W 41 St & 8 Ave"
40.76030096,-73.99884222,"11 Ave & W 41 St"
40.76019252,-73.9912551,"9 Ave & W 45 St"
40.76669671,-73.99061728,"W 53 St & 10 Ave"
40.71260486,-73.96264403,"S 3 St & Bedford Ave"
40.73935542,-73.99931783,"W 15 St & 7 Ave"
40.73223272,-73.98889957,"E 12 St & 3 Ave"
40.75500254,-73.98014437,"W 44 St & 5 Ave"
40.75038009,-73.98338988,"W 37 St & 5 Ave"
40.7462009,-73.98855723,"Broadway & W 29 St"
40.73314259,-73.97573881,"E 20 St & FDR Drive"
40.75645824,-73.99372222,"W 39 St & 9 Ave"
40.75066386,-74.00176802,"10 Ave & W 28 St"
40.751551,-73.993934,"8 Ave & W 33 St"
40.74096374,-73.98602213,"E 24 St & Park Ave S"
40.75019995,-73.99093085,"W 33 St & 7 Ave"
40.7568001,-73.98291153,"W 45 St & 6 Ave"
40.74734825,-73.99723551,"W 26 St & 8 Ave"
40.76269882,-73.99301222,"W 47 St & 10 Ave"
40.73726186,-73.99238967,"E 16 St & 5 Ave"
40.73704984,-73.99009296,"E 17 St & Broadway"
40.74854862,-73.98808416,"Broadway & W 32 St"
40.76915505,-73.98191841,"Broadway & W 60 St"
40.76228826,-73.98336183,"Broadway & W 51 St"
40.744219,-73.97121214,"FDR Drive & E 35 St"
40.714215,-73.981346,"Henry St & Grand St"
40.73827428,-73.98751968,"E 20 St & Park Ave"
40.73221853,-73.98165557,"1 Ave & E 15 St"
40.74901271,-73.98848395,"6 Ave & W 33 St"
40.73912601,-73.97973776,"E 25 St & 2 Ave"
40.76341379,-73.99667444,"W 46 St & 11 Ave"
40.7454973,-74.00197139,"9 Ave & W 22 St"
40.7606597,-73.98042047,"W 51 St & 6 Ave"
40.72938685,-73.97772429,"E 14 St & Avenue B"
40.7500727,-73.99839279,"W 29 St & 9 Ave"
40.768254,-73.988639,"W 56 St & 10 Ave"
40.76087502,-74.00277668,"12 Ave & W 40 St"
40.76009437,-73.99461843,"W 43 St & 10 Ave"
40.75206862,-73.96784384,"E 47 St & 1 Ave"
40.751581,-73.97791,"Pershing Square South"
40.74780373,-73.9734419,"E 39 St & 2 Ave"
40.751873,-73.977706,"Pershing Square North"
40.75992262,-73.97648516,"W 52 St & 5 Ave"
40.750967348716,-73.994442075491,"8 Ave & W 31 St"
40.75714758,-73.97207836,"E 51 St & Lexington Ave"
40.75466591,-73.99138152,"W 38 St & 8 Ave"
40.75527307,-73.98316936,"W 43 St & 6 Ave"
40.75594159,-74.0021163,"W 34 St & 11 Ave"
40.74765947,-73.98490707,"E 33 St & 5 Ave"
40.744023,-73.976056,"E 33 St & 2 Ave"
40.74290902,-73.97706058,"2 Ave & E 31 St"
40.7575699,-73.99098507,"W 42 St & 8 Ave"
40.771522,-73.990541,"11 Ave & W 59 St"
40.71893904,-73.99266288,"Forsyth St & Broome St"
40.710451,-73.960876,"S 5 Pl & S 4 St"
40.75299641,-73.98721619,"Broadway & W 39 St"
40.70255065,-74.0127234,"Water - Whitehall Plaza"
40.74144387,-73.97536082,"1 Ave & E 30 St"
40.74025878,-73.98409214,"Lexington Ave & E 24 St"
40.75666,-73.976684,"E 48 St & Madison Ave"
40.71534825,-73.96024116,"Metropolitan Ave & Bedford Ave"
40.743115553765,-73.982153534889,"Lexington Ave & E 29 St"
40.736502,-73.97809472,"E 23 St & 1 Ave"
40.74444921,-73.98303529,"E 30 St & Park Ave S"
40.70255088,-73.98940236,"Front St & Washington St"
40.699773,-73.979927,"Sands St & Navy St"
40.716887,-73.963198,"Wythe Ave & Metropolitan Ave"
40.733812191966,-73.98054420948,"1 Ave & E 18 St"
40.724399,-74.004704,"6 Ave & Broome St"
40.70531194,-73.97100056,"Railroad Ave & Kay Ave"
40.76590936,-73.97634151,"Central Park S & 6 Ave"
40.70569254,-74.01677685,"Little West St & 1 Pl"
40.71117444,-73.99682619,"Catherine St & Monroe St"
40.72165481,-74.00234737,"Grand St & Greene St"
40.739445,-73.976806,"E 27 St & 1 Ave"
40.75022392,-73.97121414,"E 43 St & 2 Ave"
40.75929124,-73.98859651,"W 45 St & 8 Ave"
40.759107,-73.959223,"E 60 St & York Ave"
40.75968085,-73.97031366,"E 55 St & Lexington Ave"
40.711512,-74.015756,"South End Ave & Liberty St"
40.67890679,-73.94142771,"Coming soon: Kingston Ave & Herkimer St"
40.6794268,-73.9298911,"Coming soon: Fulton St & Utica Ave"
40.6814598,-73.934903,"Coming soon: Lewis Ave & Decatur St"
40.6800105,-73.938475,"Coming soon: Albany Ave & Fulton St"
40.6805255,-73.946362,"Coming soon: Marcy Ave & Fulton St"
40.682601,-73.938037,"Coming soon: Marcus Garvey Blvd & Macon St"
40.6823687,-73.944118,"Coming soon: Halsey St & Tompkins Ave"
40.68402,-73.94977,"Coming soon: Putnam Ave & Nostrand Ave"
40.68488,-73.96304,"Coming soon: Cambridge Pl & Gates Ave"
40.6851532,-73.94111,"Coming soon: Putnam Ave & Throop Ave"
40.68668,-73.94733,"Coming soon: Gates Ave & Marcy Ave"
40.686312,-73.935775,"Coming soon: Lewis Ave & Madison St"
40.6900815,-73.947915,"Coming soon: Marcy Ave & Lafayette Ave"
40.6894932,-73.942061,"Coming soon: Greene Ave & Throop Ave"
40.6883337,-73.950916,"Coming soon: Greene Ave & Nostrand Ave"
40.69072549,-73.95133465,"Coming soon: Kosciuszko St & Nostrand Ave"
40.69128258,-73.9452416,"Coming soon: Kosciuszko St & Tompkins Ave"
40.69237074,-73.93705428,"Coming soon: Lewis Ave & Kosciuszko St"
40.6933982,-73.939877,"Coming soon: Pulaski St & Marcus Garvey Blvd"
40.69425403,-73.94626915,"Coming soon: Willoughby Ave & Tompkins Ave"
40.69622937,-73.94371094,"Coming soon: Throop Ave & Myrtle Ave"
40.69539817,-73.94954908,"Coming soon: Myrtle Ave & Marcy Ave"
40.69527008,-73.95238108,"Coming soon: Nostrand Ave & Myrtle Ave"
40.69681963,-73.93756926,"Coming soon: Myrtle Ave & Lewis Ave"
40.70029511,-73.95032283,"Union Ave & Wallabout St"
40.69957608,-73.94708417,"Coming soon: Tompkins Ave & Hopkins St"
40.7016657,-73.9437303,"Coming soon: Broadway & Whipple St"
40.7031724,-73.940636,"Humboldt St & Varet St"
40.70411791,-73.94818595,"Lorimer St & Broadway"
40.70510918,-73.94407279,"McKibbin St & Manhattan Ave"
40.70538077,-73.94976519,"Boerum St & Broadway"
40.70583339,-73.94644578,"Leonard St & Boerum St"
40.70691254,-73.95441667,"Division Ave & Hooper St"
40.70767788,-73.94016171,"Montrose Ave & Bushwick Ave"
40.70708701,-73.95796783,"Division Ave & Marcy Ave"
40.70870368,-73.9448625,"Scholes St & Manhattan Ave"
40.70877084,-73.95095259,"Stagg St & Union Ave"
40.70925562,-73.95982218,"Coming soon: Broadway & Roebling St"
40.71103537,-73.94714303,"Leonard St & Grand St"
40.70934,-73.95608,"Coming soon: S 4 St & Rodney St"
40.711863,-73.944024,"Graham Ave & Grand St"
40.71167351,-73.95141312,"Coming soon: Hope St & Union Ave"
40.71247661,-73.94100005,"Bushwick Ave & Powers St"
40.71348658,-73.94792458,"Devoe St & Leonard St"
40.71469,-73.95739,"Coming soon: Roebling St & N 4 St"
40.715143,-73.944507,"Coming soon: Graham Ave & Conselyea St"
40.71413311,-73.95234386,"Metropolitan Ave & Meeker Ave"
40.7160751,-73.952029,"Union Ave & Jackson St"
40.71680271,-73.94824171,"Coming soon: Leonard St & Withers St"
40.71774592,-73.95600096,"N 8 St & Driggs Ave"
40.71764,-73.94882,"Frost St & Meeker St"
40.7190095,-73.95852515,"Berry St & N 8 St"
40.71745169,-73.95850939,"Coming soon: N 6 St & Bedford Ave"
40.7169811,-73.94485918,"Graham Ave & Withers St"
40.71929301,-73.94500379,"Graham Ave & Herbert St"
40.71924,-73.95242,"Coming soon: Union Ave & N 12 St"
40.71921585,-73.9424469,"N Henry St & Richardson St"
40.71928,-73.94861,"Leonard St & Bayard St"
40.72038,-73.94769,"Coming soon: Eckford St & Manhattan Ave"
40.7204,-73.95016,"Coming soon: Lorimer St & Bayard St"
40.72079821,-73.95484712,"N 12 St & Bedford Ave"
40.72179134,-73.9504154,"Driggs Ave & Lorimer St"
40.72153267,-73.95782357,"N 11 St & Wythe Ave"
40.72057658,-73.96150225,"Kent Ave & N 7 St"
40.724055,-73.955736,"Coming soon: N 15 St & Wythe Ave"
40.72325,-73.94308,"Driggs Ave & N Henry St"
40.72311651,-73.95212324,"Bedford Ave & Nassau Ave"
40.72557,-73.94434,"Nassau Ave & Russell St"
40.72606,-73.95621,"Banker St & Meserole Ave"
40.72708584,-73.95299117,"Meserole Ave & Manhattan Ave"
40.7258483,-73.95064893,"Norman Ave & Leonard St"
